Datum ;Zeit ;AT [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;Fehler1 ;Fehler2 ;Fehler3 ;
18.12.2015;00:02:05;-20,0;0;0,0;8,0;19,2;8,0;1;0;35,0;35,0;25,0;0;47,1;8,0;60,0;0;66,4;8,0;0,00;0,00;0;0;53,7;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,9;35,0;0;1;0;165;0;0;0;0;0;
18.12.2015;00:03:05;-20,0;0;0,0;8,0;19,2;8,0;1;0;35,0;35,0;25,0;0;47,1;8,0;60,0;0;65,8;8,0;0,00;0,00;0;0;53,7;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,9;35,0;0;1;0;165;0;0;0;0;0;
18.12.2015;00:04:05;-20,0;0;0,0;8,0;19,2;8,0;1;0;35,0;35,0;25,0;0;47,1;8,0;60,0;0;65,2;8,0;0,00;0,00;0;0;53,7;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,9;35,0;0;1;0;165;0;0;0;0;0;
18.12.2015;00:05:05;-20,0;0;0,0;8,0;19,2;8,0;1;0;35,0;35,0;25,0;0;47,2;8,0;60,0;0;64,7;8,0;0,00;0,00;0;0;53,7;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,9;35,0;0;1;0;165;0;0;0;0;0;
18.12.2015;00:06:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;35,0;35,0;25,0;0;47,2;8,0;60,0;0;64,2;8,0;0,00;0,00;0;0;53,8;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,9;35,0;0;1;0;165;0;0;0;0;0;
18.12.2015;00:07:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;35,0;35,0;25,0;0;47,2;8,0;60,0;0;63,6;8,0;0,00;0,00;0;0;53,7;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,9;35,0;0;1;0;165;0;0;0;0;0;
18.12.2015;00:08:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;35,0;35,0;25,0;0;47,2;8,0;60,0;0;63,2;8,0;0,00;0,00;0;0;53,6;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,9;35,0;0;1;0;165;0;0;0;0;0;
18.12.2015;00:09:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;35,0;35,0;25,0;0;47,3;8,0;60,0;0;62,6;8,0;0,00;0,00;0;0;53,8;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,9;35,0;0;1;0;165;0;0;0;0;0;
18.12.2015;00:10:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;35,0;35,0;25,0;0;47,3;8,0;60,0;0;62,2;8,0;0,00;0,00;0;0;53,9;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,9;35,0;0;1;0;165;0;0;0;0;0;
18.12.2015;00:11:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;35,0;35,0;25,0;0;47,3;8,0;60,0;0;61,8;8,0;0,00;0,00;0;0;54,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,9;35,0;0;1;0;165;0;0;0;0;0;
