Datum ;Zeit ;AT [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;Fehler1 ;Fehler2 ;Fehler3 ;
31.12.2015;00:02:05;-20,0;0;0,0;8,0;19,4;8,0;0;0;62,4;62,4;55,0;0;70,9;8,0;60,0;0;349,1;8,0;0,00;0,00;14;30;124,4;80,0;5;0;0;0;0;0;0;0;0;0;0;0;56,0;62,4;0;1;0;146;0;0;0;0;0;
31.12.2015;00:03:05;-20,0;0;0,0;8,0;19,3;8,0;0;0;61,3;61,3;55,0;0;71,3;8,0;60,0;0;313,0;8,0;0,00;0,00;11;30;139,3;80,0;5;0;0;0;0;0;0;0;0;0;0;0;55,9;61,3;0;1;0;146;0;0;0;0;0;
31.12.2015;00:04:05;-20,0;0;0,0;8,0;19,3;8,0;0;0;60,3;60,3;55,0;0;71,8;8,0;60,0;0;283,3;8,0;0,00;0,00;0;30;150,8;80,0;5;0;0;0;0;0;0;0;0;0;0;0;55,9;60,3;0;1;0;146;0;0;0;0;0;
31.12.2015;00:05:05;-20,0;0;0,0;8,0;19,3;8,0;0;0;59,5;59,5;55,0;0;72,1;8,0;60,0;0;258,2;8,0;0,00;0,00;0;30;150,5;80,0;5;0;0;0;0;0;0;0;0;0;0;0;55,9;59,5;0;1;0;146;0;0;0;0;0;
31.12.2015;00:06:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;58,8;58,8;55,0;0;72,5;8,0;60,0;0;236,0;8,0;0,00;0,00;0;30;150,3;80,0;5;0;0;0;0;0;0;0;0;0;0;0;55,9;58,8;0;1;0;146;0;0;0;0;0;
31.12.2015;00:07:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;58,3;58,3;55,0;0;72,7;8,0;60,0;0;217,6;8,0;0,00;0,00;0;30;150,4;80,0;5;0;0;0;0;0;0;0;0;0;0;0;55,9;58,3;0;1;0;146;0;0;0;0;0;
31.12.2015;00:08:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;57,8;57,8;55,0;0;73,0;8,0;60,0;0;201,8;8,0;0,00;0,00;0;30;150,4;80,0;5;0;0;0;0;0;0;0;0;0;0;0;55,9;57,8;0;1;0;146;0;0;0;0;0;
31.12.2015;00:09:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;57,4;57,4;55,0;0;73,1;8,0;60,0;0;188,2;8,0;0,00;0,00;0;30;149,7;80,0;5;0;0;0;0;0;0;0;0;0;0;0;55,9;57,4;0;1;0;146;0;0;0;0;0;
31.12.2015;00:10:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;57,1;57,1;55,0;0;73,3;8,0;60,0;0;176,3;8,0;0,00;0,00;0;30;150,5;80,0;5;0;0;0;0;0;0;0;0;0;0;0;55,9;57,1;0;1;0;146;0;0;0;0;0;
31.12.2015;00:11:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;56,8;56,8;55,0;0;73,5;8,0;60,0;0;168,6;8,0;0,00;0,00;0;0;61,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,9;56,8;0;1;0;146;0;0;0;0;0;
31.12.2015;00:12:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;56,5;56,5;55,0;0;73,6;8,0;60,0;0;163,5;8,0;0,00;0,00;0;0;59,9;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,9;56,5;0;1;0;146;0;0;0;0;0;
31.12.2015;00:13:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;56,3;56,3;55,0;0;73,7;8,0;60,0;0;158,8;8,0;0,00;0,00;0;0;58,8;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,9;56,3;0;1;0;146;0;0;0;0;0;
31.12.2015;00:14:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;56,2;56,2;55,0;0;73,8;8,0;60,0;0;154,2;8,0;0,00;0,00;0;0;58,7;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,9;56,2;0;1;0;146;0;0;0;0;0;
31.12.2015;00:15:05;-20,0;0;0,0;8,0;19,2;8,0;0;0;56,0;56,0;55,0;0;73,9;8,0;60,0;0;149,7;8,0;0,00;0,00;0;0;58,4;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,9;56,0;0;1;0;146;0;0;0;0;0;
